client_num,time_stamp,event,server_id,avg_thread_count
14888,1509038409164,done,1509038046109,3.0833333333333326
14902,1509038409202,start,,
14889,1509038409207,done,1509036206104,3.333333333333327
14903,1509038409286,start,,
14904,1509038409376,start,,
14891,1509038409390,done,1509037037912,3.400000000000005
14882,1509038409393,done,1509037495439,3.650000000000001
14905,1509038409458,start,,
14893,1509038409506,done,1509038046109,3.0833333333333326
14906,1509038409544,start,,
14890,1509038409550,done,1509036452413,3.6666666666666523
14907,1509038409621,start,,
14894,1509038409690,done,1509036206104,3.333333333333327
14908,1509038409707,start,,
14896,1509038409790,done,1509037037912,3.4166666666666714
14909,1509038409791,start,,
14887,1509038409792,done,1509037495439,3.650000000000001
14910,1509038409877,start,,
14895,1509038409879,done,1509036452413,3.6666666666666523
14911,1509038409967,start,,
14898,1509038409990,done,1509038046109,3.0833333333333326
14899,1509038409998,done,1509036206104,3.333333333333327
14912,1509038410041,start,,
14892,1509038410106,done,1509037495439,3.650000000000001
14913,1509038410130,start,,
14901,1509038410197,done,1509037037912,3.4166666666666714
14914,1509038410213,start,,
14900,1509038410261,done,1509036452413,3.6666666666666523
14915,1509038410293,start,,
14903,1509038410314,done,1509038046109,3.0833333333333326
14916,1509038410382,start,,
14904,1509038410460,done,1509036206104,3.333333333333327
14917,1509038410460,start,,
14897,1509038410542,done,1509037495439,3.6833333333333345
14918,1509038410546,start,,
14905,1509038410594,done,1509036452413,3.683333333333319
14906,1509038410604,done,1509037037912,3.4166666666666714
14919,1509038410630,start,,
14920,1509038410708,start,,
14908,1509038410768,done,1509038046109,3.0833333333333326
14921,1509038410794,start,,
14909,1509038410840,done,1509036206104,3.333333333333327
14922,1509038410876,start,,
14923,1509038410964,start,,
14924,1509038411051,start,,
14911,1509038411051,done,1509037037912,3.4166666666666714
14902,1509038411065,done,1509037495439,3.6833333333333345
14925,1509038411125,start,,
14913,1509038411152,done,1509038046109,3.0833333333333326
14910,1509038411191,done,1509036452413,3.683333333333319
14926,1509038411209,start,,
14914,1509038411262,done,1509036206104,3.333333333333327
14927,1509038411294,start,,
14928,1509038411382,start,,
14916,1509038411410,done,1509037037912,3.4166666666666714
14907,1509038411449,done,1509037495439,3.7166666666666677
14929,1509038411464,start,,
14930,1509038411544,start,,
14915,1509038411565,done,1509036452413,3.683333333333319
14918,1509038411572,done,1509038046109,3.0833333333333326
14931,1509038411635,start,,
14919,1509038411661,done,1509036206104,3.3499999999999934
14932,1509038411717,start,,
14912,1509038411774,done,1509037495439,3.7166666666666677
14933,1509038411802,start,,
14920,1509038411835,done,1509036452413,3.683333333333319
14921,1509038411869,done,1509037037912,3.4166666666666714
14934,1509038411882,start,,
14935,1509038411960,start,,
14923,1509038411976,done,1509038046109,3.0833333333333326
14936,1509038412046,start,,
14924,1509038412079,done,1509036206104,3.3499999999999934
14937,1509038412133,start,,
14917,1509038412173,done,1509037495439,3.7166666666666677
14938,1509038412215,start,,
14926,1509038412224,done,1509037037912,3.4166666666666714
14939,1509038412296,start,,
14940,1509038412388,start,,
14925,1509038412390,done,1509036452413,3.699999999999986
14928,1509038412394,done,1509038046109,3.0833333333333326
14941,1509038412465,start,,
14929,1509038412488,done,1509036206104,3.3499999999999934
14942,1509038412550,start,,
14943,1509038412635,start,,
14930,1509038412651,done,1509036452413,3.699999999999986
14922,1509038412659,done,1509037495439,3.7333333333333343
14931,1509038412669,done,1509037037912,3.4166666666666714
14944,1509038412716,start,,
14945,1509038412806,start,,
14933,1509038412809,done,1509038046109,3.0833333333333326
14946,1509038412882,start,,
14934,1509038412898,done,1509036206104,3.3499999999999934
14947,1509038412968,start,,
14927,1509038413019,done,1509037495439,3.7333333333333343
14948,1509038413052,start,,
14936,1509038413062,done,1509037037912,3.4166666666666714
14935,1509038413080,done,1509036452413,3.699999999999986
14949,1509038413134,start,,
14938,1509038413220,done,1509038046109,3.0833333333333326
14950,1509038413225,start,,
14951,1509038413304,start,,
14939,1509038413307,done,1509036206104,3.3499999999999934
14932,1509038413307,done,1509037495439,3.783333333333334
14952,1509038413383,start,,
14953,1509038413468,start,,
14940,1509038413478,done,1509036452413,3.733333333333319
14941,1509038413483,done,1509037037912,3.4166666666666714
14954,1509038413557,start,,
14955,1509038413634,start,,
14943,1509038413637,done,1509038046109,3.0833333333333326
14944,1509038413718,done,1509036206104,3.36666666666666
14956,1509038413725,start,,
14957,1509038413803,start,,
14937,1509038413873,done,1509037495439,3.783333333333334
14946,1509038413891,done,1509037037912,3.4500000000000046
14958,1509038413901,start,,
14945,1509038413933,done,1509036452413,3.733333333333319
14959,1509038413973,start,,
14948,1509038414052,done,1509038046109,3.116666666666666
14960,1509038414059,start,,
14949,1509038414134,done,1509036206104,3.36666666666666
14961,1509038414136,start,,
14962,1509038414224,start,,
14950,1509038414298,done,1509036452413,3.733333333333319
14963,1509038414302,start,,
14951,1509038414307,done,1509037037912,3.4500000000000046
14942,1509038414340,done,1509037495439,3.800000000000001
14964,1509038414392,start,,
14953,1509038414464,done,1509038046109,3.116666666666666
14965,1509038414473,start,,
14947,1509038414538,done,1509037495439,3.800000000000001
14966,1509038414555,start,,
14954,1509038414559,done,1509036206104,3.3499999999999934
14967,1509038414635,start,,
14968,1509038414724,start,,
14956,1509038414734,done,1509037037912,3.4500000000000046
14955,1509038414762,done,1509036452413,3.699999999999986
14969,1509038414809,start,,
14970,1509038414888,start,,
14958,1509038414909,done,1509038046109,3.0833333333333326
14971,1509038414974,start,,
14959,1509038414980,done,1509036206104,3.3499999999999934
14972,1509038415060,start,,
14952,1509038415134,done,1509037495439,3.800000000000001
14973,1509038415140,start,,
14961,1509038415141,done,1509037037912,3.400000000000005
14960,1509038415142,done,1509036452413,3.699999999999986
14974,1509038415227,start,,
14975,1509038415305,start,,
14963,1509038415309,done,1509038046109,3.0833333333333326
14976,1509038415386,start,,
14964,1509038415396,done,1509036206104,3.3499999999999934
14957,1509038415454,done,1509037495439,3.7666666666666675
14977,1509038415477,start,,
14966,1509038415555,done,1509037037912,3.400000000000005
14978,1509038415559,start,,
14965,1509038415591,done,1509036452413,3.633333333333319
14979,1509038415639,start,,
14962,1509038415691,done,1509037495439,3.7666666666666675
14980,1509038415722,start,,
14968,1509038415731,done,1509038046109,3.0833333333333326
14981,1509038415810,start,,
14969,1509038415811,done,1509036206104,3.299999999999993
14982,1509038415889,start,,
14970,1509038415968,done,1509036452413,3.633333333333319
14983,1509038415977,start,,
14971,1509038415980,done,1509037037912,3.3666666666666716
14984,1509038416059,start,,
14985,1509038416137,start,,
14973,1509038416144,done,1509038046109,3.049999999999999
14986,1509038416226,start,,
14974,1509038416233,done,1509036206104,3.299999999999993
14967,1509038416284,done,1509037495439,3.800000000000001
14987,1509038416306,start,,
14975,1509038416354,done,1509036452413,3.6166666666666525
14976,1509038416386,done,1509037037912,3.3666666666666716
14988,1509038416391,start,,
14989,1509038416472,start,,
14990,1509038416556,start,,
14978,1509038416562,done,1509038046109,3.049999999999999
14979,1509038416641,done,1509036206104,3.2833333333333266
14991,1509038416644,start,,
14972,1509038416709,done,1509037495439,3.800000000000001
14992,1509038416726,start,,
14980,1509038416799,done,1509036452413,3.6166666666666525
14993,1509038416808,start,,
14981,1509038416816,done,1509037037912,3.3500000000000045
14994,1509038416894,start,,
14995,1509038416978,start,,
14983,1509038416982,done,1509038046109,3.0333333333333323
14977,1509038417016,done,1509037495439,3.800000000000001
14996,1509038417056,start,,
14984,1509038417061,done,1509036206104,3.2833333333333266
14997,1509038417150,start,,
14985,1509038417213,done,1509036452413,3.6166666666666525
14998,1509038417223,start,,
14986,1509038417233,done,1509037037912,3.3500000000000045
14999,1509038417314,start,,
15000,1509038417391,start,,
14988,1509038417392,done,1509038046109,3.0333333333333323
14989,1509038417469,done,1509036206104,3.2833333333333266
15001,1509038417480,start,,
15002,1509038417557,start,,
14982,1509038417565,done,1509037495439,3.783333333333334
14990,1509038417570,done,1509036452413,3.5666666666666527
15003,1509038417645,start,,
14991,1509038417651,done,1509037037912,3.3500000000000045
14987,1509038417716,done,1509037495439,3.783333333333334
15004,1509038417729,start,,
14993,1509038417807,done,1509038046109,3.0333333333333323
15005,1509038417815,start,,
15006,1509038417892,start,,
14994,1509038417895,done,1509036206104,3.2333333333333267
15007,1509038417974,start,,
14995,1509038418013,done,1509036452413,3.5666666666666527
14996,1509038418057,done,1509037037912,3.283333333333338
15008,1509038418058,start,,
15009,1509038418147,start,,
14998,1509038418222,done,1509038046109,2.966666666666666
15010,1509038418229,start,,
15011,1509038418309,start,,
14999,1509038418320,done,1509036206104,3.2333333333333267
14992,1509038418366,done,1509037495439,3.750000000000001
15012,1509038418396,start,,
15000,1509038418399,done,1509036452413,3.499999999999986
15013,1509038418479,start,,
15001,1509038418487,done,1509037037912,3.283333333333338
15014,1509038418558,start,,
15015,1509038418651,start,,
15003,1509038418651,done,1509038046109,2.966666666666666
15016,1509038418725,start,,
15004,1509038418731,done,1509036206104,3.1999999999999935
14997,1509038418796,done,1509037495439,3.750000000000001
15017,1509038418810,start,,
15005,1509038418828,done,1509036452413,3.499999999999986
15018,1509038418896,start,,
15006,1509038418898,done,1509037037912,3.2333333333333383
15019,1509038418975,start,,
15002,1509038419005,done,1509037495439,3.750000000000001
15020,1509038419061,start,,
15008,1509038419061,done,1509038046109,2.9333333333333322
15021,1509038419142,start,,
15009,1509038419152,done,1509036206104,3.1999999999999935
15022,1509038419230,start,,
15010,1509038419237,done,1509036452413,3.499999999999986
15011,1509038419310,done,1509037037912,3.2333333333333383
15023,1509038419314,start,,
15024,1509038419396,start,,
15025,1509038419478,start,,
15013,1509038419480,done,1509038046109,2.9333333333333322
15007,1509038419515,done,1509037495439,3.7166666666666677
15014,1509038419557,done,1509036206104,3.16666666666666
15026,1509038419560,start,,
15027,1509038419645,start,,
15015,1509038419658,done,1509036452413,3.4666666666666526
15016,1509038419724,done,1509037037912,3.2333333333333383
15028,1509038419727,start,,
15029,1509038419816,start,,
15012,1509038419818,done,1509037495439,3.7166666666666677
15030,1509038419895,start,,
15018,1509038419897,done,1509038046109,2.899999999999999
15019,1509038419975,done,1509036206104,3.16666666666666
15031,1509038419976,start,,
15020,1509038420062,done,1509036452413,3.4666666666666526
15032,1509038420064,start,,
15021,1509038420141,done,1509037037912,3.2000000000000046
15033,1509038420143,start,,
15034,1509038420233,start,,
15035,1509038420315,start,,
15023,1509038420333,done,1509038046109,2.899999999999999
15036,1509038420395,start,,
15024,1509038420396,done,1509036206104,3.16666666666666
15017,1509038420409,done,1509037495439,3.7166666666666677
15025,1509038420480,done,1509036452413,3.4166666666666523
15037,1509038420483,start,,
15026,1509038420561,done,1509037037912,3.2000000000000046
15038,1509038420567,start,,
15039,1509038420649,start,,
15040,1509038420731,start,,
15028,1509038420734,done,1509038046109,2.899999999999999
15022,1509038420811,done,1509037495439,3.7166666666666677
15041,1509038420817,start,,
15029,1509038420820,done,1509036206104,3.1333333333333266
15030,1509038420895,done,1509036452413,3.4166666666666523
15042,1509038420904,start,,
15031,1509038420974,done,1509037037912,3.1666666666666714
15043,1509038420985,start,,
15027,1509038421029,done,1509037495439,3.7166666666666677
15044,1509038421070,start,,
15045,1509038421149,start,,
15033,1509038421152,done,1509038046109,2.866666666666666
15046,1509038421233,start,,
15034,1509038421236,done,1509036206104,3.1333333333333266
15047,1509038421314,start,,
15035,1509038421317,done,1509036452413,3.3666666666666525
15036,1509038421393,done,1509037037912,3.1666666666666714
15048,1509038421402,start,,
15049,1509038421483,start,,
15032,1509038421521,done,1509037495439,3.6833333333333345
15050,1509038421570,start,,
15038,1509038421576,done,1509038046109,2.866666666666666
15051,1509038421645,start,,
15039,1509038421653,done,1509036206104,3.11666666666666
15052,1509038421730,start,,
15040,1509038421733,done,1509036452413,3.3666666666666525
15053,1509038421813,start,,
15041,1509038421817,done,1509037037912,3.133333333333338
15037,1509038421878,done,1509037495439,3.6833333333333345
15054,1509038421900,start,,
15055,1509038421981,start,,
15043,1509038421995,done,1509038046109,2.8333333333333326
15056,1509038422069,start,,
15044,1509038422072,done,1509036206104,3.11666666666666
15057,1509038422148,start,,
15045,1509038422149,done,1509036452413,3.3666666666666525
15058,1509038422237,start,,
15046,1509038422238,done,1509037037912,3.133333333333338
15059,1509038422321,start,,
15060,1509038422399,start,,
15048,1509038422409,done,1509038046109,2.8333333333333326
15042,1509038422414,done,1509037495439,3.6666666666666674
15061,1509038422483,start,,
15049,1509038422486,done,1509036206104,3.11666666666666
15062,1509038422570,start,,
15050,1509038422579,done,1509036452413,3.3333333333333193
15047,1509038422623,done,1509037495439,3.6666666666666674
15051,1509038422644,done,1509037037912,3.133333333333338
15063,1509038422649,start,,
15064,1509038422740,start,,
15053,1509038422814,done,1509038046109,2.8333333333333326
15065,1509038422816,start,,
15054,1509038422898,done,1509036206104,3.0999999999999934
15066,1509038422900,start,,
15055,1509038422981,done,1509036452413,3.3333333333333193
15067,1509038422988,start,,
15068,1509038423070,start,,
15056,1509038423074,done,1509037037912,3.1000000000000045
15052,1509038423109,done,1509037495439,3.6666666666666674
15069,1509038423150,start,,
15070,1509038423240,start,,
15058,1509038423241,done,1509038046109,2.7833333333333323
15071,1509038423315,start,,
15059,1509038423326,done,1509036206104,3.0999999999999934
15060,1509038423400,done,1509036452413,3.2999999999999856
15072,1509038423402,start,,
15057,1509038423464,done,1509037495439,3.6666666666666674
15061,1509038423485,done,1509037037912,3.1000000000000045
15073,1509038423486,start,,
15074,1509038423567,start,,
15063,1509038423649,done,1509038046109,2.7833333333333323
15075,1509038423654,start,,
15076,1509038423735,start,,
15064,1509038423745,done,1509036206104,3.06666666666666
15065,1509038423813,done,1509036452413,3.2999999999999856
15077,1509038423824,start,,
15078,1509038423901,start,,
15066,1509038423922,done,1509037037912,3.0666666666666713
15062,1509038423951,done,1509037495439,3.6666666666666674
15079,1509038423991,start,,
15080,1509038424070,start,,
15068,1509038424072,done,1509038046109,2.7666666666666657
15069,1509038424151,done,1509036206104,3.06666666666666
15081,1509038424153,start,,
15082,1509038424236,start,,
15070,1509038424256,done,1509036452413,3.2999999999999856
15067,1509038424304,done,1509037495439,3.650000000000001
15071,1509038424315,done,1509037037912,3.0666666666666713
15083,1509038424322,start,,
15084,1509038424406,start,,
15073,1509038424488,done,1509038046109,2.7666666666666657
15085,1509038424494,start,,
15074,1509038424564,done,1509036206104,3.049999999999993
15086,1509038424568,start,,
15087,1509038424653,start,,
15075,1509038424658,done,1509036452413,3.2666666666666524
15072,1509038424717,done,1509037495439,3.650000000000001
15088,1509038424736,start,,
15076,1509038424744,done,1509037037912,3.0666666666666713
15089,1509038424824,start,,
15090,1509038424902,start,,
15078,1509038424935,done,1509038046109,2.749999999999999
15091,1509038424989,start,,
15079,1509038424996,done,1509036206104,3.049999999999993
15077,1509038425012,done,1509037495439,3.650000000000001
15092,1509038425074,start,,
15080,1509038425077,done,1509036452413,3.2666666666666524
15093,1509038425153,start,,
15081,1509038425154,done,1509037037912,3.033333333333338
15094,1509038425244,start,,
15095,1509038425320,start,,
15083,1509038425334,done,1509038046109,2.749999999999999
15084,1509038425409,done,1509036206104,3.049999999999993
15096,1509038425410,start,,
15097,1509038425490,start,,
15085,1509038425498,done,1509036452413,3.249999999999986
15082,1509038425550,done,1509037495439,3.650000000000001
15086,1509038425567,done,1509037037912,3.033333333333338
15098,1509038425579,start,,
15099,1509038425664,start,,
15100,1509038425738,start,,
15088,1509038425749,done,1509038046109,2.749999999999999
15101,1509038425825,start,,
15089,1509038425826,done,1509036206104,3.0333333333333266
15090,1509038425903,done,1509036452413,3.249999999999986
15102,1509038425910,start,,
15087,1509038425938,done,1509037495439,3.650000000000001
15091,1509038425988,done,1509037037912,3.0166666666666715
15103,1509038425989,start,,
15104,1509038426073,start,,
15093,1509038426156,done,1509038046109,2.7333333333333325
15105,1509038426158,start,,
15106,1509038426240,start,,
15092,1509038426247,done,1509037495439,3.650000000000001
15094,1509038426248,done,1509036206104,3.0333333333333266
15095,1509038426320,done,1509036452413,3.2166666666666526
15107,1509038426323,start,,
15108,1509038426406,start,,
15096,1509038426415,done,1509037037912,3.0166666666666715
15109,1509038426488,start,,
15110,1509038426579,start,,
15098,1509038426587,done,1509038046109,2.7333333333333325
15111,1509038426658,start,,
15099,1509038426672,done,1509036206104,3.01666666666666
15100,1509038426738,done,1509036452413,3.2166666666666526
15112,1509038426745,start,,
15097,1509038426812,done,1509037495439,3.650000000000001
15113,1509038426824,start,,
15101,1509038426829,done,1509037037912,2.9833333333333383
15114,1509038426914,start,,
15115,1509038426991,start,,
15103,1509038426992,done,1509038046109,2.7333333333333325
15104,1509038427073,done,1509036206104,3.01666666666666
15116,1509038427073,start,,
15102,1509038427136,done,1509037495439,3.650000000000001
15105,1509038427158,done,1509036452413,3.2166666666666526
15117,1509038427162,start,,
15106,1509038427240,done,1509037037912,2.9833333333333383
15118,1509038427247,start,,
15119,1509038427331,start,,
15108,1509038427407,done,1509038046109,2.7333333333333325
15120,1509038427412,start,,
15109,1509038427490,done,1509036206104,3.01666666666666
15121,1509038427498,start,,
15107,1509038427530,done,1509037495439,3.633333333333334
15122,1509038427575,start,,
15110,1509038427581,done,1509036452413,3.199999999999986
15111,1509038427656,done,1509037037912,2.9833333333333383
15123,1509038427662,start,,
15124,1509038427744,start,,
15113,1509038427821,done,1509038046109,2.716666666666666
15125,1509038427831,start,,
15112,1509038427894,done,1509037495439,3.633333333333334
15114,1509038427914,done,1509036206104,3.01666666666666
15126,1509038427917,start,,
15115,1509038427989,done,1509036452413,3.199999999999986
15127,1509038427993,start,,
15116,1509038428072,done,1509037037912,2.9666666666666712
15128,1509038428080,start,,
15129,1509038428164,start,,
15130,1509038428241,start,,
15118,1509038428250,done,1509038046109,2.716666666666666
15131,1509038428332,start,,
15119,1509038428334,done,1509036206104,3.01666666666666
15132,1509038428411,start,,
15120,1509038428415,done,1509036452413,3.1666666666666523
15117,1509038428442,done,1509037495439,3.633333333333334
15133,1509038428498,start,,
15121,1509038428501,done,1509037037912,2.9666666666666712
15134,1509038428584,start,,
15123,1509038428665,done,1509038046109,2.716666666666666
15135,1509038428666,start,,
15136,1509038428743,start,,
15124,1509038428746,done,1509036206104,3.01666666666666
15125,1509038428838,done,1509036452413,3.1666666666666523
15122,1509038428893,done,1509037495439,3.633333333333334
15138,1509038428919,start,,
15137,1509038428925,start,,
15126,1509038428940,done,1509037037912,2.9666666666666712
15139,1509038428998,start,,
15140,1509038429078,start,,
15128,1509038429085,done,1509038046109,2.716666666666666
15127,1509038429137,done,1509037495439,3.633333333333334
15141,1509038429163,start,,
15129,1509038429167,done,1509036206104,3.01666666666666
15130,1509038429242,done,1509036452413,3.1666666666666523
15142,1509038429245,start,,
15143,1509038429328,start,,
15131,1509038429345,done,1509037037912,2.9666666666666712
15144,1509038429411,start,,
15145,1509038429500,start,,
15133,1509038429501,done,1509038046109,2.716666666666666
15132,1509038429547,done,1509037495439,3.633333333333334
15146,1509038429580,start,,
15134,1509038429587,done,1509036206104,3.01666666666666
15147,1509038429666,start,,
15135,1509038429671,done,1509036452413,3.1499999999999857
15148,1509038429746,start,,
15136,1509038429749,done,1509037037912,2.9666666666666712
15149,1509038429828,start,,
15150,1509038429915,start,,
15137,1509038429942,done,1509038046109,2.716666666666666
15138,1509038429997,done,1509037495439,3.633333333333334
15151,1509038429997,start,,
15139,1509038430011,done,1509036206104,3.01666666666666
15140,1509038430077,done,1509036452413,3.1499999999999857
15152,1509038430079,start,,
15153,1509038430162,start,,
15141,1509038430166,done,1509037037912,2.9500000000000046
15154,1509038430244,start,,
15143,1509038430328,done,1509038046109,2.716666666666666
15155,1509038430330,start,,
15142,1509038430343,done,1509037495439,3.633333333333334
15144,1509038430410,done,1509036206104,3.01666666666666
15156,1509038430414,start,,
15157,1509038430491,start,,
15145,1509038430504,done,1509036452413,3.133333333333319
15158,1509038430575,start,,
15146,1509038430580,done,1509037037912,2.9500000000000046
15159,1509038430657,start,,
15160,1509038430742,start,,
15148,1509038430758,done,1509038046109,2.716666666666666
15147,1509038430818,done,1509037495439,3.633333333333334
15161,1509038430825,start,,
15149,1509038430832,done,1509036206104,3.01666666666666
15162,1509038430904,start,,
15150,1509038430918,done,1509036452413,3.133333333333319
15163,1509038430985,start,,
15151,1509038431002,done,1509037037912,2.9500000000000046
15164,1509038431068,start,,
15165,1509038431151,start,,
15153,1509038431167,done,1509038046109,2.699999999999999
15166,1509038431235,start,,
15154,1509038431246,done,1509036206104,3.01666666666666
15152,1509038431249,done,1509037495439,3.633333333333334
15167,1509038431322,start,,
15155,1509038431334,done,1509036452413,3.1166666666666525
15168,1509038431402,start,,
15156,1509038431421,done,1509037037912,2.9500000000000046
15169,1509038431484,start,,
15170,1509038431571,start,,
15158,1509038431583,done,1509038046109,2.699999999999999
15157,1509038431614,done,1509037495439,3.633333333333334
15171,1509038431651,start,,
15159,1509038431658,done,1509036206104,3.01666666666666
15172,1509038431737,start,,
15160,1509038431746,done,1509036452413,3.1166666666666525
15173,1509038431815,start,,
15161,1509038431835,done,1509037037912,2.933333333333338
15174,1509038431900,start,,
15175,1509038431982,start,,
15163,1509038431985,done,1509038046109,2.699999999999999
15162,1509038432047,done,1509037495439,3.633333333333334
15176,1509038432061,start,,
15164,1509038432067,done,1509036206104,3.01666666666666
15177,1509038432143,start,,
15165,1509038432155,done,1509036452413,3.1166666666666525
15178,1509038432225,start,,
15166,1509038432245,done,1509037037912,2.933333333333338
15179,1509038432315,start,,
15180,1509038432391,start,,
15168,1509038432405,done,1509038046109,2.699999999999999
15181,1509038432481,start,,
15169,1509038432482,done,1509036206104,3.01666666666666
15167,1509038432524,done,1509037495439,3.633333333333334
15182,1509038432557,start,,
15170,1509038432577,done,1509036452413,3.099999999999986
15183,1509038432639,start,,
15171,1509038432661,done,1509037037912,2.933333333333338
15184,1509038432729,start,,
15185,1509038432804,start,,
15173,1509038432818,done,1509038046109,2.699999999999999
15172,1509038432858,done,1509037495439,3.633333333333334
15186,1509038432890,start,,
15174,1509038432900,done,1509036206104,3.01666666666666
15187,1509038432969,start,,
15175,1509038432987,done,1509036452413,3.099999999999986
15188,1509038433059,start,,
15176,1509038433066,done,1509037037912,2.933333333333338
15189,1509038433135,start,,
15190,1509038433215,start,,
15178,1509038433226,done,1509038046109,2.6833333333333322
15177,1509038433276,done,1509037495439,3.650000000000001
15191,1509038433378,start,,
15179,1509038433379,done,1509036206104,3.01666666666666
15192,1509038433386,start,,
15180,1509038433398,done,1509036452413,3.099999999999986
15193,1509038433469,start,,
15181,1509038433534,done,1509037037912,2.933333333333338
15194,1509038433554,start,,
15195,1509038433668,start,,
15183,1509038433669,done,1509038046109,2.6833333333333322
15182,1509038433676,done,1509037495439,3.650000000000001
15196,1509038433713,start,,
15184,1509038433736,done,1509036206104,3.01666666666666
15185,1509038433809,done,1509036452413,3.099999999999986
15197,1509038433842,start,,
15198,1509038434018,start,,
15186,1509038434019,done,1509037037912,2.933333333333338
15199,1509038434019,start,,
15200,1509038434041,start,,
15188,1509038434064,done,1509038046109,2.6833333333333322
15187,1509038434073,done,1509037495439,3.650000000000001
15189,1509038434194,done,1509036206104,3.01666666666666
15201,1509038434196,start,,
15202,1509038434206,start,,
15190,1509038434306,done,1509036452413,3.099999999999986
15203,1509038434308,start,,
15204,1509038434371,start,,
15191,1509038434385,done,1509037037912,2.933333333333338
15193,1509038434460,done,1509038046109,2.6833333333333322
15205,1509038434487,start,,
15206,1509038434595,start,,
15194,1509038434595,done,1509036206104,3.0333333333333266
15192,1509038434595,done,1509037495439,3.650000000000001
15207,1509038434617,start,,
15195,1509038434670,done,1509036452413,3.0833333333333193
15196,1509038434771,done,1509037037912,2.933333333333338
15208,1509038434772,start,,
15209,1509038434782,start,,
15197,1509038434883,done,1509037495439,3.650000000000001
15210,1509038434883,start,,
15211,1509038434948,start,,
15198,1509038435019,done,1509038046109,2.6833333333333322
15199,1509038435022,done,1509036206104,3.0333333333333266
15200,1509038435043,done,1509036452413,3.0833333333333193
15212,1509038435064,start,,
15213,1509038435172,start,,
15214,1509038435195,start,,
15201,1509038435200,done,1509037037912,2.933333333333338
15203,1509038435348,done,1509038046109,2.6833333333333322
15215,1509038435351,start,,
15216,1509038435360,start,,
15202,1509038435461,done,1509037495439,3.6666666666666674
15204,1509038435462,done,1509036206104,3.0333333333333266
15217,1509038435462,start,,
15205,1509038435490,done,1509036452413,3.0833333333333193
15218,1509038435524,start,,
15219,1509038435636,start,,
15207,1509038435654,done,1509037495439,3.6666666666666674
15206,1509038435747,done,1509037037912,2.933333333333338
15220,1509038435747,start,,
15221,1509038435774,start,,
15208,1509038435809,done,1509038046109,2.6833333333333322
15209,1509038435827,done,1509036206104,3.0333333333333266
15210,1509038435926,done,1509036452413,3.0833333333333193
15222,1509038435927,start,,
15223,1509038435939,start,,
15211,1509038436035,done,1509037037912,2.933333333333338
15224,1509038436035,start,,
15225,1509038436103,start,,
15212,1509038436173,done,1509037495439,3.6666666666666674
15226,1509038436211,start,,
15214,1509038436213,done,1509036206104,3.0333333333333266
15213,1509038436322,done,1509038046109,2.6833333333333322
15227,1509038436322,start,,
15215,1509038436351,done,1509036452413,3.099999999999986
15228,1509038436352,start,,
15217,1509038436503,done,1509037495439,3.6666666666666674
15229,1509038436505,start,,
15230,1509038436520,start,,
15216,1509038436613,done,1509037037912,2.933333333333338
15231,1509038436613,start,,
15218,1509038436625,done,1509038046109,2.6833333333333322
15219,1509038436647,done,1509036206104,3.049999999999993
15232,1509038436682,start,,
15233,1509038436791,start,,
15221,1509038436813,done,1509037037912,2.9500000000000046
15234,1509038436845,start,,
15220,1509038436854,done,1509036452413,3.099999999999986
15235,1509038436927,start,,
15236,1509038437013,start,,
15224,1509038437031,done,1509036206104,3.049999999999993
15223,1509038437055,done,1509038046109,2.699999999999999
15222,1509038437070,done,1509037495439,3.6666666666666674
15237,1509038437099,start,,
15225,1509038437173,done,1509036452413,3.099999999999986
15238,1509038437178,start,,
15239,1509038437268,start,,
15226,1509038437284,done,1509037037912,2.9500000000000046
15240,1509038437338,start,,
15227,1509038437390,done,1509037495439,3.700000000000001
15241,1509038437427,start,,
15228,1509038437445,done,1509038046109,2.699999999999999
15242,1509038437503,start,,
15229,1509038437508,done,1509036206104,3.049999999999993
15243,1509038437595,start,,
15230,1509038437606,done,1509036452413,3.1166666666666525
15244,1509038437669,start,,
15231,1509038437740,done,1509037037912,2.9500000000000046
15245,1509038437754,start,,
15232,1509038437782,done,1509037495439,3.700000000000001
15246,1509038437839,start,,
15233,1509038437879,done,1509038046109,2.699999999999999
15234,1509038437905,done,1509036206104,3.01666666666666
15247,1509038437918,start,,
15248,1509038438006,start,,
15235,1509038438007,done,1509036452413,3.1166666666666525
15236,1509038438068,done,1509037037912,2.9166666666666714
15249,1509038438080,start,,
15250,1509038438168,start,,
15251,1509038438249,start,,
15237,1509038438296,done,1509037495439,3.6666666666666674
15239,1509038438305,done,1509036206104,3.01666666666666
15252,1509038438333,start,,
15238,1509038438364,done,1509038046109,2.699999999999999
15253,1509038438414,start,,
15240,1509038438422,done,1509036452413,3.0666666666666527
15254,1509038438497,start,,
15241,1509038438525,done,1509037037912,2.9166666666666714
15255,1509038438584,start,,
15242,1509038438610,done,1509037495439,3.6666666666666674
15256,1509038438660,start,,
15243,1509038438664,done,1509038046109,2.699999999999999
15257,1509038438746,start,,
15244,1509038438767,done,1509036206104,2.9499999999999935
15258,1509038438830,start,,
15245,1509038438882,done,1509036452413,3.0666666666666527
15259,1509038438912,start,,
15260,1509038438997,start,,
15247,1509038439039,done,1509037495439,3.6666666666666674
15261,1509038439075,start,,
15249,1509038439140,done,1509036206104,2.9499999999999935
15246,1509038439146,done,1509037037912,2.8666666666666716
15262,1509038439161,start,,
