81,1508868260020,start,,
81,1508868260203,rejected,1508868138610,4.766666666666667
70,1508868260248,done,1508868138610,4.766666666666667
82,1508868260438,start,,
71,1508868260519,done,1508868138610,4.766666666666667
72,1508868260839,done,1508868138610,4.916666666666667
83,1508868260851,start,,
73,1508868261183,done,1508868138610,4.916666666666667
84,1508868261273,start,,
85,1508868261690,start,,
75,1508868261944,done,1508868138610,5.066666666666666
86,1508868262120,start,,
76,1508868262346,done,1508868138610,5.066666666666666
87,1508868262536,start,,
77,1508868262768,done,1508868138610,5.233333333333333
88,1508868262946,start,,
78,1508868263146,done,1508868138610,5.233333333333333
89,1508868263367,start,,
79,1508868263493,done,1508868138610,5.233333333333333
90,1508868263782,start,,
80,1508868263802,done,1508868138610,5.383333333333334
91,1508868264200,start,,
92,1508868264613,start,,
82,1508868264639,done,1508868138610,5.383333333333334
93,1508868265031,start,,
83,1508868265042,done,1508868138610,5.533333333333333
94,1508868265440,start,,
94,1508868265625,rejected,1508868138610,5.533333333333333
84,1508868265708,done,1508868138610,5.533333333333333
95,1508868265862,start,,
85,1508868265997,done,1508868138610,5.683333333333334
96,1508868266276,start,,
86,1508868266591,done,1508868138610,5.683333333333334
97,1508868266693,start,,
87,1508868266969,done,1508868138610,5.833333333333333
98,1508868267102,start,,
88,1508868267325,done,1508868138610,5.833333333333333
99,1508868267517,start,,
89,1508868267882,done,1508868138610,6.0
100,1508868267941,start,,
90,1508868268215,done,1508868138610,6.0
101,1508868268345,start,,
91,1508868268687,done,1508868138610,6.0
102,1508868268764,start,,
92,1508868269045,done,1508868138610,6.15
103,1508868269182,start,,
93,1508868269468,done,1508868138610,6.15
104,1508868269582,start,,
105,1508868270001,start,,
105,1508868270190,rejected,1508868138610,6.3
95,1508868270288,done,1508868138610,6.3
106,1508868270414,start,,
96,1508868270702,done,1508868138610,6.3
107,1508868270820,start,,
97,1508868271153,done,1508868138610,6.45
108,1508868271233,start,,
98,1508868271550,done,1508868138610,6.45
109,1508868271649,start,,
99,1508868271975,done,1508868138610,6.6
110,1508868272059,start,,
100,1508868272377,done,1508868138610,6.6
111,1508868272476,start,,
101,1508868272780,done,1508868138610,6.766666666666667
112,1508868272881,start,,
113,1508868273289,start,,
102,1508868273303,done,1508868138610,6.766666666666667
114,1508868273693,start,,
103,1508868273712,done,1508868138610,6.766666666666667
104,1508868274078,done,1508868138610,6.916666666666667
115,1508868274107,start,,
116,1508868274518,start,,
116,1508868274714,rejected,1508868138610,6.916666666666667
106,1508868274919,done,1508868138610,7.083333333333333
117,1508868274926,start,,
107,1508868275321,done,1508868138610,7.083333333333333
118,1508868275339,start,,
119,1508868275735,start,,
108,1508868275871,done,1508868138610,7.25
120,1508868276148,start,,
109,1508868276179,done,1508868138610,7.25
121,1508868276562,start,,
110,1508868276566,done,1508868138610,7.25
122,1508868276970,start,,
111,1508868277030,done,1508868138610,7.4
112,1508868277338,done,1508868138610,7.4
123,1508868277374,start,,
124,1508868277771,start,,
113,1508868277926,done,1508868138610,7.566666666666666
125,1508868278177,start,,
125,1508868278357,rejected,1508868138610,7.566666666666666
114,1508868278392,done,1508868138610,7.566666666666666
126,1508868278575,start,,
115,1508868278729,done,1508868138610,7.716666666666667
127,1508868278985,start,,
128,1508868279397,start,,
117,1508868279531,done,1508868138610,7.716666666666667
129,1508868279796,start,,
118,1508868279887,done,1508868138610,7.883333333333334
130,1508868280199,start,,
130,1508868280394,rejected,1508868138610,7.883333333333334
119,1508868280500,done,1508868138610,7.883333333333334
131,1508868280602,start,,
120,1508868280824,done,1508868138610,8.033333333333333
132,1508868281017,start,,
121,1508868281060,done,1508868138610,8.033333333333333
133,1508868281410,start,,
122,1508868281551,done,1508868138610,8.033333333333333
134,1508868281823,start,,
123,1508868282036,done,1508868138610,8.183333333333334
135,1508868282215,start,,
124,1508868282292,done,1508868138610,8.183333333333334
136,1508868282613,start,,
137,1508868283015,start,,
126,1508868283077,done,1508868138610,8.333333333333334
138,1508868283423,start,,
128,1508868283542,done,1508868138610,8.333333333333334
127,1508868283579,done,1508868138610,8.333333333333334
139,1508868283825,start,,
140,1508868284237,start,,
129,1508868284257,done,1508868138610,8.483333333333334
141,1508868284621,start,,
141,1508868284807,rejected,1508868138610,8.65
142,1508868285026,start,,
131,1508868285185,done,1508868138610,8.65
143,1508868285430,start,,
132,1508868285495,done,1508868138610,8.65
133,1508868285765,done,1508868138610,8.816666666666666
144,1508868285832,start,,
145,1508868286234,start,,
145,1508868286424,rejected,1508868138610,8.816666666666666
134,1508868286491,done,1508868138610,8.816666666666666
135,1508868286615,done,1508868138610,8.816666666666666
146,1508868286629,start,,
147,1508868287027,start,,
136,1508868287346,done,1508868138610,8.9
148,1508868287423,start,,
137,1508868287531,done,1508868138610,8.9
149,1508868287825,start,,
150,1508868288223,start,,
138,1508868288344,done,1508868138610,8.966666666666667
151,1508868288610,start,,
139,1508868288617,done,1508868138610,8.966666666666667
140,1508868288860,done,1508868138610,9.033333333333333
152,1508868289014,start,,
153,1508868289413,start,,
142,1508868289548,done,1508868138610,9.033333333333333
154,1508868289812,start,,
143,1508868289909,done,1508868138610,9.1
155,1508868290205,start,,
144,1508868290290,done,1508868138610,9.1
156,1508868290599,start,,
156,1508868290793,rejected,1508868138610,9.166666666666666
157,1508868290996,start,,
157,1508868291179,rejected,1508868138610,9.166666666666666
146,1508868291300,done,1508868138610,9.166666666666666
147,1508868291334,done,1508868138610,9.166666666666666
158,1508868291391,start,,
148,1508868292012,done,1508868138610,9.2
159,1508868292013,start,,
149,1508868292083,done,1508868138610,9.2
160,1508868292194,start,,
150,1508868292254,done,1508868138610,9.2
151,1508868292516,done,1508868138610,9.2
161,1508868292575,start,,
152,1508868292796,done,1508868138610,9.2
162,1508868292971,start,,
153,1508868293098,done,1508868138610,9.2
163,1508868293367,start,,
154,1508868293402,done,1508868138610,9.2
155,1508868293751,done,1508868138610,9.183333333333334
164,1508868293760,start,,
165,1508868294162,start,,
158,1508868294367,done,1508868138610,9.183333333333334
166,1508868294547,start,,
167,1508868294938,start,,
159,1508868295002,done,1508868138610,9.183333333333334
160,1508868295194,done,1508868138610,9.183333333333334
168,1508868295332,start,,
169,1508868295730,start,,
161,1508868295763,done,1508868138610,9.15
170,1508868296120,start,,
162,1508868296218,done,1508868138610,9.15
171,1508868296522,start,,
163,1508868296691,done,1508868138610,9.15
172,1508868296895,start,,
164,1508868296925,done,1508868138610,9.133333333333333
173,1508868297289,start,,
165,1508868297447,done,1508868138610,9.133333333333333
174,1508868297688,start,,
166,1508868297845,done,1508868138610,9.116666666666667
175,1508868298072,start,,
167,1508868298244,done,1508868138610,9.116666666666667
176,1508868298471,start,,
168,1508868298562,done,1508868138610,9.116666666666667
177,1508868298863,start,,
169,1508868299180,done,1508868138610,9.083333333333334
178,1508868299251,start,,
170,1508868299615,done,1508868138610,9.083333333333334
179,1508868299631,start,,
171,1508868300036,done,1508868138610,9.066666666666666
180,1508868300036,start,,
181,1508868300416,start,,
172,1508868300475,done,1508868138610,9.066666666666666
182,1508868300809,start,,
173,1508868300849,done,1508868138610,9.066666666666666
183,1508868301194,start,,
174,1508868301339,done,1508868138610,9.066666666666666
184,1508868301579,start,,
175,1508868301707,done,1508868138610,9.066666666666666
185,1508868301965,start,,
176,1508868302197,done,1508868138610,9.066666666666666
186,1508868302363,start,,
177,1508868302575,done,1508868138610,9.066666666666666
187,1508868302744,start,,
178,1508868303053,done,1508868138610,9.066666666666666
188,1508868303130,start,,
179,1508868303444,done,1508868138610,9.066666666666666
189,1508868303522,start,,
190,1508868303906,start,,
180,1508868303972,done,1508868138610,9.083333333333334
191,1508868304287,start,,
181,1508868304340,done,1508868138610,9.083333333333334
192,1508868304685,start,,
192,1508868304876,rejected,1508868138610,9.1
182,1508868304919,done,1508868138610,9.1
193,1508868305076,start,,
183,1508868305206,done,1508868138610,9.1
194,1508868305457,start,,
184,1508868305606,done,1508868138610,9.1
195,1508868305832,start,,
185,1508868305989,done,1508868138610,9.1
196,1508868306225,start,,
186,1508868306460,done,1508868138610,9.1
197,1508868306612,start,,
187,1508868306673,done,1508868138610,9.1
198,1508868307206,start,,
188,1508868307206,done,1508868138610,9.066666666666666
189,1508868307343,done,1508868138610,9.066666666666666
199,1508868307380,start,,
200,1508868307759,start,,
190,1508868307814,done,1508868138610,9.05
191,1508868308016,done,1508868138610,9.05
201,1508868308148,start,,
202,1508868308532,start,,
203,1508868308912,start,,
193,1508868308923,done,1508868138610,9.083333333333334
204,1508868309297,start,,
194,1508868309325,done,1508868138610,9.083333333333334
195,1508868309650,done,1508868138610,9.083333333333334
205,1508868309670,start,,
196,1508868310053,done,1508868138610,9.083333333333334
206,1508868310067,start,,
207,1508868310438,start,,
197,1508868310656,done,1508868138610,9.083333333333334
208,1508868310833,start,,
208,1508868311026,rejected,1508868138610,9.1
209,1508868311199,start,,
198,1508868311201,done,1508868138610,9.1
199,1508868311370,done,1508868138610,9.1
210,1508868311586,start,,
200,1508868311766,done,1508868138610,9.116666666666667
211,1508868311978,start,,
201,1508868312239,done,1508868138610,9.116666666666667
212,1508868312350,start,,
202,1508868312606,done,1508868138610,9.116666666666667
213,1508868312723,start,,
203,1508868312964,done,1508868138610,9.1
214,1508868313114,start,,
204,1508868313330,done,1508868138610,9.1
215,1508868313486,start,,
205,1508868313700,done,1508868138610,9.1
216,1508868313866,start,,
206,1508868314169,done,1508868138610,9.1
217,1508868314254,start,,
207,1508868314382,done,1508868138610,9.1
218,1508868314634,start,,
219,1508868315004,start,,
219,1508868315175,rejected,1508868138610,9.083333333333334
209,1508868315181,done,1508868138610,9.083333333333334
220,1508868315392,start,,
210,1508868315501,done,1508868138610,9.083333333333334
221,1508868315766,start,,
211,1508868315945,done,1508868138610,9.066666666666666
222,1508868316237,start,,
212,1508868316277,done,1508868138610,9.066666666666666
223,1508868316530,start,,
213,1508868316677,done,1508868138610,9.066666666666666
224,1508868316907,start,,
214,1508868317078,done,1508868138610,9.05
225,1508868317279,start,,
215,1508868317342,done,1508868138610,9.05
226,1508868317657,start,,
216,1508868317736,done,1508868138610,9.033333333333333
227,1508868318034,start,,
217,1508868318103,done,1508868138610,9.033333333333333
228,1508868318418,start,,
218,1508868318481,done,1508868138610,9.033333333333333
229,1508868318799,start,,
220,1508868319140,done,1508868138610,9.033333333333333
230,1508868319170,start,,
221,1508868319519,done,1508868138610,9.033333333333333
231,1508868319539,start,,
232,1508868319916,start,,
232,1508868320100,rejected,1508868138610,9.05
222,1508868320167,done,1508868138610,9.05
233,1508868320287,start,,
223,1508868320480,done,1508868138610,9.05
234,1508868320662,start,,
224,1508868320868,done,1508868138610,9.05
235,1508868321050,start,,
225,1508868321209,done,1508868138610,9.05
236,1508868321418,start,,
226,1508868321613,done,1508868138610,9.05
237,1508868322002,start,,
227,1508868322038,done,1508868138610,9.05
238,1508868322181,start,,
239,1508868322543,start,,
228,1508868322571,done,1508868138610,9.05
229,1508868322906,done,1508868138610,9.05
240,1508868322937,start,,
230,1508868323268,done,1508868138610,9.05
241,1508868323288,start,,
231,1508868323498,done,1508868138610,9.05
242,1508868323667,start,,
243,1508868324042,start,,
233,1508868324207,done,1508868138610,9.05
244,1508868324413,start,,
244,1508868324610,rejected,1508868138610,9.05
245,1508868324787,start,,
234,1508868324863,done,1508868138610,9.066666666666666
246,1508868325164,start,,
235,1508868325300,done,1508868138610,9.066666666666666
236,1508868325309,done,1508868138610,9.066666666666666
247,1508868325527,start,,
248,1508868325914,start,,
248,1508868326100,rejected,1508868138610,9.083333333333334
238,1508868326116,done,1508868138610,9.083333333333334
237,1508868326214,done,1508868138610,9.083333333333334
249,1508868326283,start,,
250,1508868326649,start,,
239,1508868326743,done,1508868138610,9.083333333333334
240,1508868326843,done,1508868138610,9.083333333333334
251,1508868327018,start,,
241,1508868327245,done,1508868138610,9.083333333333334
252,1508868327399,start,,
242,1508868327723,done,1508868138610,9.083333333333334
253,1508868327763,start,,
243,1508868328006,done,1508868138610,9.05
254,1508868328129,start,,
245,1508868328425,done,1508868138610,9.05
255,1508868328509,start,,
256,1508868328884,start,,
246,1508868328907,done,1508868138610,9.05
247,1508868329133,done,1508868138610,9.05
257,1508868329257,start,,
258,1508868329619,start,,
249,1508868329873,done,1508868138610,9.05
259,1508868329992,start,,
260,1508868330359,start,,
250,1508868330359,done,1508868138610,9.05
251,1508868330615,done,1508868138610,9.05
261,1508868330733,start,,
262,1508868331095,start,,
262,1508868331274,rejected,1508868138610,9.05
252,1508868331342,done,1508868138610,9.05
263,1508868331463,start,,
253,1508868331764,done,1508868138610,9.066666666666666
264,1508868331838,start,,
254,1508868332099,done,1508868138610,9.066666666666666
265,1508868332207,start,,
255,1508868332478,done,1508868138610,9.066666666666666
266,1508868332572,start,,
256,1508868332700,done,1508868138610,9.066666666666666
267,1508868332941,start,,
257,1508868333187,done,1508868138610,9.033333333333333
268,1508868333306,start,,
258,1508868333491,done,1508868138610,9.033333333333333
269,1508868333669,start,,
259,1508868334008,done,1508868138610,9.033333333333333
270,1508868334039,start,,
260,1508868334395,done,1508868138610,9.033333333333333
271,1508868334413,start,,
261,1508868334749,done,1508868138610,9.033333333333333
272,1508868334776,start,,
273,1508868335137,start,,
273,1508868335323,rejected,1508868138610,9.033333333333333
263,1508868335458,done,1508868138610,9.033333333333333
274,1508868335499,start,,
264,1508868335770,done,1508868138610,9.033333333333333
275,1508868335863,start,,
276,1508868336234,start,,
265,1508868336358,done,1508868138610,9.033333333333333
277,1508868336602,start,,
266,1508868336625,done,1508868138610,9.033333333333333
267,1508868337160,done,1508868138610,9.033333333333333
278,1508868337160,start,,
279,1508868337327,start,,
268,1508868337486,done,1508868138610,9.033333333333333
280,1508868337694,start,,
269,1508868337772,done,1508868138610,9.033333333333333
281,1508868338070,start,,
270,1508868338228,done,1508868138610,9.033333333333333
282,1508868338421,start,,
271,1508868338430,done,1508868138610,9.033333333333333
283,1508868338790,start,,
272,1508868338816,done,1508868138610,9.05
284,1508868339160,start,,
284,1508868339363,rejected,1508868138610,9.05
285,1508868339533,start,,
285,1508868339719,rejected,1508868138610,9.05
274,1508868339740,done,1508868138610,9.05
286,1508868339880,start,,
275,1508868340032,done,1508868138610,9.05
287,1508868340252,start,,
276,1508868340333,done,1508868138610,9.05
288,1508868340608,start,,
277,1508868340659,done,1508868138610,9.05
289,1508868340970,start,,
278,1508868341214,done,1508868138610,9.033333333333333
290,1508868341326,start,,
279,1508868341356,done,1508868138610,9.033333333333333
280,1508868341683,done,1508868138610,9.033333333333333
291,1508868341703,start,,
281,1508868342051,done,1508868138610,9.016666666666667
292,1508868342063,start,,
282,1508868342280,done,1508868138610,9.016666666666667
293,1508868342427,start,,
283,1508868342646,done,1508868138610,9.016666666666667
294,1508868342776,start,,
295,1508868343140,start,,
296,1508868343500,start,,
286,1508868343640,done,1508868138610,9.0
297,1508868343861,start,,
297,1508868344049,rejected,1508868138610,9.016666666666667
287,1508868344128,done,1508868138610,9.016666666666667
298,1508868344226,start,,
288,1508868344398,done,1508868138610,9.016666666666667
299,1508868344583,start,,
289,1508868344792,done,1508868138610,9.0
300,1508868344949,start,,
290,1508868345163,done,1508868138610,9.0
301,1508868345304,start,,
291,1508868345537,done,1508868138610,9.0
302,1508868345666,start,,
292,1508868345951,done,1508868138610,8.983333333333333
303,1508868346017,start,,
304,1508868346384,start,,
293,1508868346386,done,1508868138610,8.983333333333333
305,1508868346742,start,,
294,1508868346821,done,1508868138610,9.016666666666667
306,1508868347100,start,,
295,1508868347240,done,1508868138610,9.016666666666667
307,1508868347458,start,,
296,1508868347475,done,1508868138610,9.016666666666667
308,1508868347817,start,,
308,1508868347997,rejected,1508868138610,9.033333333333333
309,1508868348181,start,,
298,1508868348308,done,1508868138610,9.033333333333333
310,1508868348533,start,,
310,1508868348721,rejected,1508868138610,9.033333333333333
299,1508868348752,done,1508868138610,9.05
311,1508868348890,start,,
300,1508868349015,done,1508868138610,9.05
312,1508868349261,start,,
301,1508868349274,done,1508868138610,9.05
313,1508868349612,start,,
302,1508868349837,done,1508868138610,9.033333333333333
314,1508868349964,start,,
303,1508868350225,done,1508868138610,9.033333333333333
315,1508868350321,start,,
304,1508868350427,done,1508868138610,9.033333333333333
316,1508868350682,start,,
305,1508868350867,done,1508868138610,9.016666666666667
306,1508868350950,done,1508868138610,9.016666666666667
317,1508868351037,start,,
307,1508868351257,done,1508868138610,9.016666666666667
318,1508868351390,start,,
319,1508868351934,start,,
320,1508868352290,start,,
309,1508868352290,done,1508868138610,9.016666666666667
321,1508868352460,start,,
321,1508868352645,rejected,1508868138610,9.016666666666667
311,1508868352671,done,1508868138610,9.016666666666667
322,1508868352810,start,,
323,1508868353166,start,,
312,1508868353203,done,1508868138610,9.05
313,1508868353478,done,1508868138610,9.05
324,1508868353534,start,,
314,1508868353757,done,1508868138610,9.1
325,1508868353875,start,,
326,1508868354241,start,,
315,1508868354281,done,1508868138610,9.1
316,1508868354567,done,1508868138610,9.1
327,1508868354591,start,,
328,1508868354952,start,,
317,1508868354959,done,1508868138610,9.116666666666667
329,1508868355304,start,,
318,1508868355354,done,1508868138610,9.116666666666667
330,1508868355652,start,,
330,1508868355832,rejected,1508868138610,9.15
331,1508868356010,start,,
319,1508868356039,done,1508868138610,9.15
332,1508868356354,start,,
320,1508868356480,done,1508868138610,9.15
333,1508868356720,start,,
333,1508868356904,rejected,1508868138610,9.183333333333334
322,1508868356923,done,1508868138610,9.183333333333334
334,1508868357067,start,,
323,1508868357229,done,1508868138610,9.183333333333334
335,1508868357414,start,,
324,1508868357587,done,1508868138610,9.183333333333334
336,1508868357774,start,,
325,1508868357953,done,1508868138610,9.2
326,1508868358309,done,1508868138610,9.2
337,1508868358309,start,,
338,1508868358479,start,,
327,1508868358558,done,1508868138610,9.2
339,1508868358830,start,,
328,1508868358866,done,1508868138610,9.216666666666667
340,1508868359182,start,,
329,1508868359277,done,1508868138610,9.216666666666667
341,1508868359533,start,,
331,1508868359866,done,1508868138610,9.25
342,1508868359885,start,,
343,1508868360231,start,,
332,1508868360265,done,1508868138610,9.25
344,1508868360591,start,,
344,1508868360777,rejected,1508868138610,9.266666666666667
345,1508868360942,start,,
334,1508868360969,done,1508868138610,9.266666666666667
346,1508868361282,start,,
335,1508868361402,done,1508868138610,9.266666666666667
347,1508868361651,start,,
336,1508868361764,done,1508868138610,9.3
348,1508868361995,start,,
348,1508868362189,rejected,1508868138610,9.3
337,1508868362343,done,1508868138610,9.3
349,1508868362349,start,,
338,1508868362540,done,1508868138610,9.3
350,1508868362693,start,,
339,1508868362880,done,1508868138610,9.3
351,1508868363040,start,,
340,1508868363251,done,1508868138610,9.3
352,1508868363392,start,,
341,1508868363920,done,1508868138610,9.3
353,1508868363921,start,,
342,1508868364006,done,1508868138610,9.283333333333333
354,1508868364086,start,,
343,1508868364254,done,1508868138610,9.283333333333333
355,1508868364440,start,,
345,1508868364969,done,1508868138610,9.283333333333333
356,1508868364969,start,,
357,1508868365137,start,,
346,1508868365311,done,1508868138610,9.283333333333333
357,1508868365318,rejected,1508868138610,9.283333333333333
358,1508868365486,start,,
347,1508868365727,done,1508868138610,9.283333333333333
359,1508868365836,start,,
360,1508868366181,start,,
349,1508868366342,done,1508868138610,9.283333333333333
361,1508868366530,start,,
350,1508868366657,done,1508868138610,9.283333333333333
351,1508868367053,done,1508868138610,9.316666666666666
362,1508868367053,start,,
363,1508868367226,start,,
363,1508868367411,rejected,1508868138610,9.316666666666666
352,1508868367519,done,1508868138610,9.316666666666666
364,1508868367564,start,,
365,1508868367917,start,,
353,1508868368093,done,1508868138610,9.316666666666666
366,1508868368263,start,,
354,1508868368265,done,1508868138610,9.316666666666666
355,1508868368563,done,1508868138610,9.316666666666666
367,1508868368615,start,,
368,1508868368960,start,,
356,1508868368965,done,1508868138610,9.3
369,1508868369309,start,,
369,1508868369499,rejected,1508868138610,9.3
358,1508868369533,done,1508868138610,9.3
370,1508868369647,start,,
371,1508868369997,start,,
359,1508868370062,done,1508868138610,9.3
360,1508868370324,done,1508868138610,9.3
372,1508868370343,start,,
373,1508868370689,start,,
361,1508868370748,done,1508868138610,9.3
374,1508868371041,start,,
374,1508868371383,rejected,1508868138610,9.3
362,1508868371385,done,1508868138610,9.3
375,1508868371386,start,,
364,1508868371732,done,1508868138610,9.3
376,1508868371732,start,,
365,1508868372084,done,1508868138610,9.3
377,1508868372085,start,,
366,1508868372200,done,1508868138610,9.3
378,1508868372416,start,,
367,1508868372596,done,1508868138610,9.3
379,1508868372759,start,,
368,1508868372855,done,1508868138610,9.283333333333333
380,1508868373105,start,,
377,1508868373313,done,1508868350663,0.045454545454545456
370,1508868373432,done,1508868138610,9.283333333333333
381,1508868373446,start,,
371,1508868373706,done,1508868138610,9.283333333333333
382,1508868373787,start,,
372,1508868373909,done,1508868138610,9.233333333333333
373,1508868374115,done,1508868138610,9.233333333333333
383,1508868374135,start,,
379,1508868374207,done,1508868350663,0.08695652173913043
384,1508868374476,start,,
375,1508868374494,done,1508868138610,9.233333333333333
376,1508868374678,done,1508868138610,9.233333333333333
381,1508868374768,done,1508868350663,0.16666666666666666
385,1508868374819,start,,
378,1508868374956,done,1508868138610,9.15
380,1508868375152,done,1508868138610,9.15
386,1508868375168,start,,
382,1508868375436,done,1508868138610,9.15
387,1508868375504,start,,
384,1508868375741,done,1508868138610,9.033333333333333
388,1508868375850,start,,
386,1508868376181,done,1508868138610,9.033333333333333
389,1508868376192,start,,
383,1508868376333,done,1508868350663,0.24
385,1508868376527,done,1508868350663,0.34615384615384615
390,1508868376622,start,,
388,1508868376775,done,1508868138610,8.9
391,1508868376876,start,,
392,1508868377216,start,,
387,1508868377362,done,1508868350663,0.34615384615384615
390,1508868377545,done,1508868138610,8.9
393,1508868377555,start,,
394,1508868377896,start,,
389,1508868377904,done,1508868350663,0.4074074074074074
392,1508868378148,done,1508868138610,8.766666666666667
395,1508868378240,start,,
391,1508868378362,done,1508868350663,0.4074074074074074
396,1508868378579,start,,
394,1508868378813,done,1508868138610,8.633333333333333
397,1508868378920,start,,
393,1508868379020,done,1508868350663,0.4642857142857143
398,1508868379264,start,,
396,1508868379498,done,1508868138610,8.633333333333333
399,1508868379601,start,,
395,1508868379813,done,1508868350663,0.5172413793103449
400,1508868379943,start,,
398,1508868380185,done,1508868138610,8.483333333333333
397,1508868380253,done,1508868350663,0.5172413793103449
401,1508868380288,start,,
402,1508868380628,start,,
400,1508868380860,done,1508868138610,8.35
403,1508868380967,start,,
399,1508868381046,done,1508868350663,0.5333333333333333
404,1508868381303,start,,
402,1508868381552,done,1508868138610,8.35
405,1508868381646,start,,
401,1508868381775,done,1508868350663,0.5806451612903226
